User_Type,Dataset_Source,Age,Age_Group,Age_Numeric,Gender,Gender_Standardized
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,27.0,25-34,27.0,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,28.0,25-34,28.0,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,24.0,18-24,24.0,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,24.0,18-24,24.0,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,24.0,18-24,24.0,Female,Female
Student,Global_Student_Survey_COVID19,28.0,25-34,28.0,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,26.0,25-34,26.0,Prefer not to say,Prefer Not to Say
Student,Global_Student_Survey_COVID19,26.0,25-34,26.0,Female,Female
Student,Global_Student_Survey_COVID19,24.0,18-24,24.0,Male,Male
Student,Global_Student_Survey_COVID19,24.0,18-24,24.0,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Female,Female
Student,Global_Student_Survey_COVID19,35.0,35-44,35.0,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Male,Male
Student,Global_Student_Survey_COVID19,35.0,35-44,35.0,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,38.0,35-44,38.0,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,26.0,25-34,26.0,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,24.0,18-24,24.0,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,26.0,25-34,26.0,Male,Male
Student,Global_Student_Survey_COVID19,27.0,25-34,27.0,Male,Male
Student,Global_Student_Survey_COVID19,24.0,18-24,24.0,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,24.0,18-24,24.0,Male,Male
Student,Global_Student_Survey_COVID19,28.0,25-34,28.0,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,24.0,18-24,24.0,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Female,Female
Student,Global_Student_Survey_COVID19,26.0,25-34,26.0,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,27.0,25-34,27.0,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Male,Male
Student,Global_Student_Survey_COVID19,35.0,35-44,35.0,Male,Male
Student,Global_Student_Survey_COVID19,40.0,35-44,40.0,Male,Male
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Female,Female
Student,Global_Student_Survey_COVID19,24.0,18-24,24.0,Female,Female
Student,Global_Student_Survey_COVID19,26.0,25-34,26.0,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,27.0,25-34,27.0,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,27.0,25-34,27.0,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,26.0,25-34,26.0,Male,Male
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Male,Male
Student,Global_Student_Survey_COVID19,26.0,25-34,26.0,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,26.0,25-34,26.0,Male,Male
Student,Global_Student_Survey_COVID19,26.0,25-34,26.0,Male,Male
Student,Global_Student_Survey_COVID19,24.0,18-24,24.0,Female,Female
Student,Global_Student_Survey_COVID19,24.0,18-24,24.0,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Male,Male
Student,Global_Student_Survey_COVID19,24.0,18-24,24.0,Male,Male
Student,Global_Student_Survey_COVID19,28.0,25-34,28.0,Female,Female
Student,Global_Student_Survey_COVID19,24.0,18-24,24.0,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,26.0,25-34,26.0,Male,Male
Student,Global_Student_Survey_COVID19,28.0,25-34,28.0,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,26.0,25-34,26.0,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,28.0,25-34,28.0,Male,Male
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Male,Male
Student,Global_Student_Survey_COVID19,26.0,25-34,26.0,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,35.0,35-44,35.0,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Female,Female
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Male,Male
Student,Global_Student_Survey_COVID19,26.0,25-34,26.0,Male,Male
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Male,Male
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Male,Male
Student,Global_Student_Survey_COVID19,27.0,25-34,27.0,Male,Male
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,24.0,18-24,24.0,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,27.0,25-34,27.0,Male,Male
Student,Global_Student_Survey_COVID19,24.0,18-24,24.0,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,24.0,18-24,24.0,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Male,Male
Student,Global_Student_Survey_COVID19,26.0,25-34,26.0,Female,Female
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,27.0,25-34,27.0,Male,Male
Student,Global_Student_Survey_COVID19,27.0,25-34,27.0,Male,Male
Student,Global_Student_Survey_COVID19,26.0,25-34,26.0,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,,Unknown
Student,Global_Student_Survey_COVID19,27.0,25-34,27.0,Male,Male
Student,Global_Student_Survey_COVID19,24.0,18-24,24.0,Female,Female
Student,Global_Student_Survey_COVID19,24.0,18-24,24.0,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,24.0,18-24,24.0,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,24.0,18-24,24.0,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,24.0,18-24,24.0,Male,Male
Student,Global_Student_Survey_COVID19,24.0,18-24,24.0,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Female,Female
Student,Global_Student_Survey_COVID19,28.0,25-34,28.0,Female,Female
Student,Global_Student_Survey_COVID19,27.0,25-34,27.0,Male,Male
Student,Global_Student_Survey_COVID19,27.0,25-34,27.0,Male,Male
Student,Global_Student_Survey_COVID19,24.0,18-24,24.0,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,35.0,35-44,35.0,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,24.0,18-24,24.0,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,35.0,35-44,35.0,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,26.0,25-34,26.0,Female,Female
Student,Global_Student_Survey_COVID19,24.0,18-24,24.0,Male,Male
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Female,Female
Student,Global_Student_Survey_COVID19,24.0,18-24,24.0,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,27.0,25-34,27.0,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,26.0,25-34,26.0,Female,Female
Student,Global_Student_Survey_COVID19,28.0,25-34,28.0,Male,Male
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,24.0,18-24,24.0,Male,Male
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,27.0,25-34,27.0,Female,Female
Student,Global_Student_Survey_COVID19,26.0,25-34,26.0,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,24.0,18-24,24.0,Male,Male
Student,Global_Student_Survey_COVID19,26.0,25-34,26.0,Male,Male
Student,Global_Student_Survey_COVID19,24.0,18-24,24.0,Male,Male
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Male,Male
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Male,Male
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Male,Male
Student,Global_Student_Survey_COVID19,27.0,25-34,27.0,Gender diverse,Gender Diverse
Student,Global_Student_Survey_COVID19,24.0,18-24,24.0,Male,Male
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Female,Female
Student,Global_Student_Survey_COVID19,24.0,18-24,24.0,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Male,Male
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Female,Female
Student,Global_Student_Survey_COVID19,24.0,18-24,24.0,Male,Male
Student,Global_Student_Survey_COVID19,26.0,25-34,26.0,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,27.0,25-34,27.0,Female,Female
Student,Global_Student_Survey_COVID19,26.0,25-34,26.0,Female,Female
Student,Global_Student_Survey_COVID19,24.0,18-24,24.0,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,26.0,25-34,26.0,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,24.0,18-24,24.0,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,28.0,25-34,28.0,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,26.0,25-34,26.0,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,26.0,25-34,26.0,Female,Female
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Female,Female
Student,Global_Student_Survey_COVID19,27.0,25-34,27.0,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,28.0,25-34,28.0,Male,Male
Student,Global_Student_Survey_COVID19,24.0,18-24,24.0,Female,Female
Student,Global_Student_Survey_COVID19,24.0,18-24,24.0,Female,Female
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,24.0,18-24,24.0,Female,Female
Student,Global_Student_Survey_COVID19,24.0,18-24,24.0,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,26.0,25-34,26.0,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,24.0,18-24,24.0,Gender diverse,Gender Diverse
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,24.0,18-24,24.0,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,24.0,18-24,24.0,Male,Male
Student,Global_Student_Survey_COVID19,27.0,25-34,27.0,Male,Male
Student,Global_Student_Survey_COVID19,26.0,25-34,26.0,Male,Male
Student,Global_Student_Survey_COVID19,35.0,35-44,35.0,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,39.0,35-44,39.0,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,24.0,18-24,24.0,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,,Unknown,,Female,Female
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Male,Male
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Female,Female
Student,Global_Student_Survey_COVID19,27.0,25-34,27.0,Male,Male
Student,Global_Student_Survey_COVID19,,Unknown,,Male,Male
Student,Global_Student_Survey_COVID19,23.0,18-24,23.0,Male,Male
